id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedBy,timestamp,when,,
3872,BTC,12-hs,31,1,BTC,1,12-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,aba72aa74b86c5c7ea6525a33b8b5f14,Tested,time-series-BTC-12-hs-0000003872,parameters-0000003872,1,2022-04-21T10:22:37.681Z,3,1650456000000,1650499199999,41358.19,3,42028.97,40618.035,41456.195,994.671,2.37,119,1.98,0.03,p-pl / note1,1650536678243,00:02:12 HH:MM:SS ago,,
4018,BTC,12-hs,31,1,BTC,1,12-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,a36ba35cd2e3df359aa891ed3bdcf097,Tested,time-series-BTC-12-hs-0000004018,parameters-0000004018,1,2022-04-21T11:15:38.655Z,3,1650456000000,1650499199999,41358.19,3,42066.6,40822.883,41448.367,996.469,2.37,134,2.23,0.04,p-pl / note2,1650539874232,10:21:59 HH:MM:SS ago,,
4024,BTC,12-hs,31,1,BTC,1,12-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ccaab3ee90d6c5c6a334139f1c0567ce,Tested,time-series-BTC-12-hs-0000004024,parameters-0000004024,1,2022-04-21T11:20:29.809Z,3,1650456000000,1650499199999,41358.19,3,42123.996,40699.97,41519.85,1000.273,2.37,133,2.21,0.04,p-pl / note1,1650540164138,00:06:03 HH:MM:SS ago,,
462,BTC,01-hs,31,1,BTC,1,01-hs,6,5,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,60e58d647b1bd35315c05afb8458053f,Tested,time-series-BTC-01-hs-0000000462,parameters-0000000462,1,2022-04-19T04:57:58.976Z,3,1650337200000,1650340799999,40693.79,3,41968.773,41494.668,41808.426,998.867,2.38,1109,18.48,0.31,p-pl / note2,1650345394060,06:02:57 HH:MM:SS ago,,
1103,BTC,02-hs,31,1,BTC,1,02-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,218397dbdda8bd6e3304d80293087bc2,Tested,time-series-BTC-02-hs-0000001103,parameters-0000001103,1,2022-04-19T22:53:11.532Z,3,1650398400000,1650405599999,41313.07,3,42529.01,41931.242,42285.18,1011.15,2.38,317,5.28,0.09,p-pl / note3,1650409166510,00:08:33 HH:MM:SS ago,,
1624,BTC,03-hs,31,1,BTC,1,03-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ff38348068a357dd22e69c826298c0a0,Tested,time-series-BTC-03-hs-0000001624,parameters-0000001624,1,2022-04-20T15:05:54.687Z,3,1650456000000,1650466799999,41549.13,3,40998.535,40178.652,40449.355,975.554,2.38,208,3.47,0.06,p-pl / note1,1650467365599,00:06:46 HH:MM:SS ago,,
1736,BTC,03-hs,31,1,BTC,1,03-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,db5859a98cf999b9cef0ccf58366f5e4,Tested,time-series-BTC-03-hs-0000001736,parameters-0000001736,1,2022-04-20T16:31:41.487Z,3,1650456000000,1650466799999,41549.13,3,42793.543,42364.844,42545.445,1019.323,2.38,39,0.64,0.01,theblockchainarborist / theblockchainarborist,1650472342437,00:01:34 HH:MM:SS ago,,
1829,BTC,03-hs,31,1,BTC,1,03-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,7e625514b32f8f2f38264d1233e0c2fe,Tested,time-series-BTC-03-hs-0000001829,parameters-0000001829,1,2022-04-20T17:09:32.994Z,3,1650456000000,1650466799999,41549.13,3,41024.17,40170.68,40511.18,976.58,2.38,757,12.62,0.21,caoHenriques / caoH_1,1650475335174,00:00:00 HH:MM:SS ago,,
1986,BTC,04-hs,31,1,BTC,1,04-hs,9,5,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,1d4e4730cbdb3c9d6db6fdddd8aba55e,Tested,time-series-BTC-04-hs-0000001986,parameters-0000001986,1,2022-04-20T18:58:45.982Z,3,1650456000000,1650470399999,41261.73,3,40751.113,39840.67,40413.37,968.409,2.38,274,4.57,0.08,Luis-Fernando-Molina / Laptop-Lenovo-01,1650481401991,00:00:00 HH:MM:SS ago,,
2148,BTC,04-hs,31,1,BTC,1,04-hs,6,10,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,8e35dba8af2fbc62effc1ecf15a44bd1,Tested,time-series-BTC-04-hs-0000002148,parameters-0000002148,1,2022-04-20T19:51:09.433Z,3,1650456000000,1650470399999,41261.73,3,43082.82,41932.875,42439.277,1027.253,2.38,33,0.55,0.01,p-pl / note3,1650484304596,00:05:01 HH:MM:SS ago,,
2510,BTC,06-hs,31,1,BTC,1,06-hs,10,5,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,a78011fba32f664779bf01003e0892d2,Tested,time-series-BTC-06-hs-0000002510,parameters-0000002510,1,2022-04-21T00:00:04.624Z,3,1650456000000,1650477599999,41370.25,3,42011.484,41094.395,41611.758,998.964,2.38,153,2.54,0.04,Luis-Fernando-Molina / Laptop-Lenovo-01,1650499380503,00:02:44 HH:MM:SS ago,,
2513,BTC,06-hs,31,1,BTC,1,06-hs,10,5,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,804eb5010630d3ea0fcc3b611d3d3e35,Tested,time-series-BTC-06-hs-0000002513,parameters-0000002513,1,2022-04-21T00:02:43.128Z,3,1650477600000,1650499199999,41358.19,3,42309.113,41292.42,41759.844,1004.855,2.38,138,2.29,0.04,end-debug / Laptop-Lenovo-01,1650499544646,00:00:56 HH:MM:SS ago,,
2707,BTC,06-hs,31,1,BTC,1,06-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,a6b194bde13303edf96f512d21c78472,Tested,time-series-BTC-06-hs-0000002707,parameters-0000002707,1,2022-04-21T01:07:56.152Z,3,1650477600000,1650499199999,41358.19,3,42406.383,41468.98,41990.81,1008.873,2.38,114,1.91,0.03,p-pl / note3,1650503391607,00:02:12 HH:MM:SS ago,,
2773,BTC,06-hs,31,1,BTC,1,06-hs,9,10,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,062ff47dd4a89e5b465c81d716af508e,Tested,time-series-BTC-06-hs-0000002773,parameters-0000002773,1,2022-04-21T01:42:40.980Z,3,1650477600000,1650499199999,41358.19,3,42439.164,41625.99,41990.973,1008.715,2.38,576,9.6,0.16,Luis-Fernando-Molina / Laptop-Lenovo-01,1650505938990,00:00:00 HH:MM:SS ago,,
2894,BTC,06-hs,31,1,BTC,1,06-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,c376060f969f29b4549bea8c0f350732,Tested,time-series-BTC-06-hs-0000002894,parameters-0000002894,1,2022-04-21T02:42:28.734Z,3,1650477600000,1650499199999,41358.19,3,42448.188,41496.75,42048.227,1009.756,2.38,152,2.53,0.04,p-pl / note1,1650509102571,00:05:35 HH:MM:SS ago,,
2912,BTC,06-hs,31,1,BTC,1,06-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,2841885b225b9f5b1955c1cb51e20503,Tested,time-series-BTC-06-hs-0000002912,parameters-0000002912,1,2022-04-21T02:55:46.718Z,3,1650477600000,1650499199999,41358.19,3,42413.367,41627.926,42038.07,1011.478,2.38,263,4.39,0.07,end-debug / Laptop-Lenovo-01,1650510012045,00:01:31 HH:MM:SS ago,,
2937,BTC,06-hs,31,1,BTC,1,06-hs,10,15,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,8dc4f0c9317ab8ad005c87c218a74e9c,Tested,time-series-BTC-06-hs-0000002937,parameters-0000002937,1,2022-04-21T03:13:29.889Z,3,1650477600000,1650499199999,41358.19,3,42285.848,41421.375,41956.387,1008.395,2.38,304,5.07,0.08,p-pl / note1,1650511115606,00:09:04 HH:MM:SS ago,,
3426,BTC,08-hs,31,1,BTC,1,08-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,3d87feff08921998f83859799dcbf790,Tested,time-series-BTC-08-hs-0000003426,parameters-0000003426,1,2022-04-21T07:14:42.309Z,3,1650470400000,1650499199999,41358.19,3,41878.477,40866.664,41337.85,996.221,2.38,114,1.9,0.03,p-pl / note3,1650525397750,00:02:52 HH:MM:SS ago,,
3438,BTC,08-hs,31,1,BTC,1,08-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,b62bb8c3bd2fd41e87908f241f66b692,Tested,time-series-BTC-08-hs-0000003438,parameters-0000003438,1,2022-04-21T07:21:06.982Z,3,1650470400000,1650499199999,41358.19,3,42407.223,41228.242,41761.387,1010.076,2.38,116,1.93,0.03,p-pl / note3,1650525784559,00:06:34 HH:MM:SS ago,,
3457,BTC,08-hs,31,1,BTC,1,08-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,82028d5792a912ad65aa219732dcccec,Tested,time-series-BTC-08-hs-0000003457,parameters-0000003457,1,2022-04-21T07:32:32.317Z,3,1650470400000,1650499199999,41358.19,3,41520.414,40556.56,40877.805,988.194,2.38,116,1.94,0.03,p-pl / note2,1650526470531,00:06:43 HH:MM:SS ago,,
3471,BTC,08-hs,31,1,BTC,1,08-hs,10,15,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,9102f40143b010bd29d9dda4364c97b6,Tested,time-series-BTC-08-hs-0000003471,parameters-0000003471,1,2022-04-21T07:41:26.546Z,3,1650470400000,1650499199999,41358.19,3,41573.082,40467.742,41097.95,989.248,2.38,1381,23.02,0.38,Smidy13 / Raspberry-Pi-8GB,1650528271561,00:00:00 HH:MM:SS ago,,
3619,BTC,12-hs,31,1,BTC,1,12-hs,10,5,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,366293dd09b03602dfb193097e0727c4,Tested,time-series-BTC-12-hs-0000003619,parameters-0000003619,1,2022-04-21T09:03:18.485Z,3,1650456000000,1650499199999,41358.19,3,42175.133,40538.547,41305.727,1005.521,2.38,44,0.73,0.01,p-pl / note3,1650531843336,00:01:43 HH:MM:SS ago,,
3671,BTC,12-hs,31,1,BTC,1,12-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,fbebc68cc9328e1b3c88c81ae98379ec,Tested,time-series-BTC-12-hs-0000003671,parameters-0000003671,1,2022-04-21T09:20:06.678Z,3,1650456000000,1650499199999,41358.19,3,42111.91,40637.39,41469.117,1002.136,2.38,82,1.37,0.02,p-pl / note3,1650532889959,00:03:02 HH:MM:SS ago,,
3681,BTC,12-hs,31,1,BTC,1,12-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,d44da763e76e10ecfa3c0ecae536f83b,Tested,time-series-BTC-12-hs-0000003681,parameters-0000003681,1,2022-04-21T09:24:34.992Z,3,1650456000000,1650499199999,41358.19,3,41889.637,40418.508,41331.777,998.965,2.38,79,1.32,0.02,p-pl / note1,1650533155149,00:05:15 HH:MM:SS ago,,
3692,BTC,12-hs,31,1,BTC,1,12-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,b59cd7cdc84ba3c22175cfcd4a3883ff,Tested,time-series-BTC-12-hs-0000003692,parameters-0000003692,1,2022-04-21T09:29:06.405Z,3,1650456000000,1650499199999,41358.19,3,42057.92,40589.95,41362.098,1002.002,2.38,79,1.32,0.02,p-pl / note1,1650533426237,00:02:01 HH:MM:SS ago,,
3825,BTC,12-hs,31,1,BTC,1,12-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,db7b2ec48a4dbb4409755cd9626753b2,Tested,time-series-BTC-12-hs-0000003825,parameters-0000003825,1,2022-04-21T09:59:02.249Z,3,1650456000000,1650499199999,41358.19,3,41991.793,40767.97,41304.06,1001.037,2.38,60,1,0.02,p-pl / note1,1650535203512,00:01:58 HH:MM:SS ago,,
3833,BTC,12-hs,31,1,BTC,1,12-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,0930484efa21fc77c2a452652860723f,Tested,time-series-BTC-12-hs-0000003833,parameters-0000003833,1,2022-04-21T10:02:10.344Z,3,1650456000000,1650499199999,41358.19,3,42105.33,40706.867,41562.4,1002.258,2.38,334,5.56,0.09,Luis-Fernando-Molina / Laptop-Lenovo-01,1650535664867,00:08:15 HH:MM:SS ago,,
3844,BTC,12-hs,31,1,BTC,1,12-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,a5db755cc14fefaa9597f3aca9aa9f9e,Tested,time-series-BTC-12-hs-0000003844,parameters-0000003844,1,2022-04-21T10:07:20.266Z,3,1650456000000,1650499199999,41358.19,3,41807.984,40264.33,41241.273,995.336,2.38,113,1.88,0.03,p-pl / note1,1650535754043,00:04:18 HH:MM:SS ago,,
3849,BTC,12-hs,31,1,BTC,1,12-hs,9,10,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,82e30333026993d4b15d0b68f4084792,Tested,time-series-BTC-12-hs-0000003849,parameters-0000003849,1,2022-04-21T10:09:24.822Z,3,1650456000000,1650499199999,41358.19,3,42316.227,40741.387,41582.832,1009.167,2.38,119,1.99,0.03,p-pl / note1,1650535885796,00:04:04 HH:MM:SS ago,,
3865,BTC,12-hs,31,1,BTC,1,12-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,30a01d6c28149419a4babe1ca3ef6649,Tested,time-series-BTC-12-hs-0000003865,parameters-0000003865,1,2022-04-21T10:18:24.741Z,3,1650456000000,1650499199999,41358.19,3,42066.79,40692.277,41625.785,1001.43,2.38,121,2.02,0.03,p-pl / note3,1650536426666,00:07:42 HH:MM:SS ago,,
3878,BTC,12-hs,31,1,BTC,1,12-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,9e924792ee67ca8408fbd72ad09f4d22,Tested,time-series-BTC-12-hs-0000003878,parameters-0000003878,1,2022-04-21T10:25:04.486Z,3,1650456000000,1650499199999,41358.19,3,41989.934,40392.16,41433.996,1001.261,2.38,121,2.01,0.03,p-pl / note3,1650536826678,00:03:19 HH:MM:SS ago,,
3883,BTC,12-hs,31,1,BTC,1,12-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,fc4dc3f485ff97f392b3df67dbae00dd,Tested,time-series-BTC-12-hs-0000003883,parameters-0000003883,1,2022-04-21T10:28:20.515Z,3,1650456000000,1650499199999,41358.19,3,42180.617,40543.332,41415.992,1005.14,2.38,721,12.02,0.2,Smidy13 / Raspberry-Pi-8GB,1650537625098,00:00:00 HH:MM:SS ago,,
4019,BTC,12-hs,31,1,BTC,1,12-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,e7448426fb23b7c9e603d3fda5c1c6d8,Tested,time-series-BTC-12-hs-0000004019,parameters-0000004019,1,2022-04-21T11:15:39.233Z,3,1650456000000,1650499199999,41358.19,3,42104.055,40619.957,41460.633,1003.284,2.38,134,2.23,0.04,p-pl / note1,1650539874899,10:21:58 HH:MM:SS ago,,
499,BTC,01-hs,31,1,BTC,1,01-hs,10,10,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,99f6e628679b9285e7a5ed53652109b1,Tested,time-series-BTC-01-hs-0000000499,parameters-0000000499,1,2022-04-19T05:43:09.595Z,3,1650340800000,1650344399999,40864.27,3,42104.56,40507.727,42347.68,1006.909,2.39,167,2.79,0.05,p-pl / note2,1650347161890,04:26:38 HH:MM:SS ago,,
1190,BTC,02-hs,31,1,BTC,1,02-hs,10,15,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,cf801617380dc730c27496bd91f35ba9,Tested,time-series-BTC-02-hs-0000001190,parameters-0000001190,1,2022-04-20T01:41:45.060Z,3,1650405600000,1650412799999,41493.18,3,42789.2,41931.035,42676.62,1024.463,2.39,181,3.01,0.05,caoHenriques / caoH_2,1650419150107,00:47:21 HH:MM:SS ago,,
1610,BTC,03-hs,31,1,BTC,1,03-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,c7a6fa657452358f45e7427145f477e1,Tested,time-series-BTC-03-hs-0000001610,parameters-0000001610,1,2022-04-20T14:58:07.944Z,3,1650445200000,1650455999999,42090,3,41385.086,40710.99,40973.965,988.445,2.39,564,9.39,0.16,Luis-Fernando-Molina / Laptop-Lenovo-01,1650467254450,06:07:09 HH:MM:SS ago,,
2093,BTC,04-hs,31,1,BTC,1,04-hs,10,10,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,ac5adb2e67e6000a74ffbf05c9f3cd49,Tested,time-series-BTC-04-hs-0000002093,parameters-0000002093,1,2022-04-20T19:42:54.065Z,3,1650456000000,1650470399999,41261.73,3,41193.473,40026.22,40978.473,984.456,2.39,31,0.52,0.01,p-pl / note2,1650483807180,00:15:09 HH:MM:SS ago,,
2311,BTC,04-hs,31,1,BTC,1,04-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,85d57452066b4c1d2df47239f70a095e,Tested,time-series-BTC-04-hs-0000002311,parameters-0000002311,1,2022-04-20T21:13:26.925Z,3,1650470400000,1650484799999,41193.89,3,41917.113,41703.465,42315.434,1001.437,2.39,33,0.55,0.01,theblockchainarborist / theblockchainarborist,1650489243604,00:01:22 HH:MM:SS ago,,
2733,BTC,06-hs,31,1,BTC,1,06-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,8c099ba444f8304cedb0091c7f74abcd,Tested,time-series-BTC-06-hs-0000002733,parameters-0000002733,1,2022-04-21T01:18:32.893Z,3,1650477600000,1650499199999,41358.19,3,42315.617,41701.07,42061.996,1009.921,2.39,113,1.89,0.03,p-pl / note3,1650504027561,00:03:08 HH:MM:SS ago,,
2737,BTC,06-hs,31,1,BTC,1,06-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,334009d8acf9c8581b99164f91ce6b42,Tested,time-series-BTC-06-hs-0000002737,parameters-0000002737,1,2022-04-21T01:19:44.522Z,3,1650477600000,1650499199999,41358.19,3,42396.777,41459.062,41824.516,1013.321,2.39,229,3.81,0.06,caoHenriques / caoH_3,1650504215782,00:00:00 HH:MM:SS ago,,
2911,BTC,06-hs,31,1,BTC,1,06-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,578dcee09f010730ad0f587ffa89dea7,Tested,time-series-BTC-06-hs-0000002911,parameters-0000002911,1,2022-04-21T02:53:36.362Z,3,1650477600000,1650499199999,41358.19,3,42000.402,41525.473,41651.03,1003.335,2.39,151,2.51,0.04,p-pl / note2,1650509768861,00:04:03 HH:MM:SS ago,,
3244,BTC,08-hs,31,1,BTC,1,08-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,5b35878d5c82e923fa5a69916cb3ef02,Tested,time-series-BTC-08-hs-0000003244,parameters-0000003244,1,2022-04-21T05:42:13.525Z,3,1650470400000,1650499199999,41358.19,3,41843.625,40640.18,41708.51,999.492,2.39,88,1.47,0.02,p-pl / note1,1650519823669,00:04:47 HH:MM:SS ago,,
3317,BTC,08-hs,31,1,BTC,1,08-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,b5521aebdf83ade8cc9445956d208f01,Tested,time-series-BTC-08-hs-0000003317,parameters-0000003317,1,2022-04-21T06:26:04.758Z,3,1650470400000,1650499199999,41358.19,3,41819.715,40765.18,41228.6,1001.256,2.39,437,7.28,0.12,Luis-Fernando-Molina / Laptop-Lenovo-01,1650522803876,00:00:00 HH:MM:SS ago,,
3434,BTC,08-hs,31,1,BTC,1,08-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ccc495189c4bd1ce51fae99e39af4399,Tested,time-series-BTC-08-hs-0000003434,parameters-0000003434,1,2022-04-21T07:18:57.739Z,3,1650470400000,1650499199999,41358.19,3,41504.03,40182.234,40792,991.756,2.39,116,1.94,0.03,p-pl / note3,1650525655615,00:08:43 HH:MM:SS ago,,
3647,BTC,12-hs,31,1,BTC,1,12-hs,6,5,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,19b7e798d54002e428784d5c0d01308a,Tested,time-series-BTC-12-hs-0000003647,parameters-0000003647,1,2022-04-21T09:10:18.610Z,3,1650456000000,1650499199999,41358.19,3,41754.008,40477.816,41339.523,996.775,2.39,250,4.17,0.07,Smidy13 / Raspberry-Pi-8GB,1650532471511,00:00:00 HH:MM:SS ago,,
