id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_DEVIATION,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_BANDWIDTH,parametersHash,status,assignedTo,assignedTimestamp,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedByInstance,testedByProfile
2279,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,ON,471314d05944bef290d0aafe97924b01,Tested,p-pl / note1,1651539279814,time-series-BTC-01-hs-0000002279,parameters-0000002279,1,2022-05-03T00:54:39.814Z,3,1651532400000,1651535999999,38525.16,3,36784.418,37366.215,37123.39,706.366,1.92,882,14.7,0.25,p-pl / note1,p-pl
2333,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,1354792e12a7b35e53b965cf2b1da3c0,Tested,DJ05GaZ / PowerEdge-R720-8,1651543116845,time-series-BTC-01-hs-0000002333,parameters-0000002333,1,2022-05-03T01:58:36.845Z,3,1651536000000,1651539599999,38410.01,3,38472.594,37955.035,38293.28,737.429,1.92,1354,22.57,0.38,DJ05GaZ / PowerEdge-R720-8,DJ05GaZ
2431,BTC,01-hs,35,1,BTC,1,01-hs,7,10,1,3,80,7,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,5f3e9953256fdc78e944f453f460600d,Tested,NAmorim / TestLaptop,1651549681992,time-series-BTC-01-hs-0000002431,parameters-0000002431,1,2022-05-03T03:48:01.993Z,3,1651543200000,1651546799999,38404.99,3,38145.812,37872.094,38091.26,731.006,1.92,1075,17.92,0.3,NAmorim / TestLaptop,NAmorim
2818,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,d88830c575b373f8383e601c7b761a67,Tested,NicN11 / test-laptop-deb-legi-02,1651595007218,time-series-BTC-01-hs-0000002818,parameters-0000002818,1,2022-05-03T16:23:27.218Z,3,1651586400000,1651589999999,38278.7,3,39274.81,38975.766,39199.316,755.822,1.92,2181,36.35,0.61,NicN11 / test-laptop-deb-legi-02,NicN11
3268,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,2c6144f6b5ead252f9d486b269706af9,Tested,DJ05GaZ / PowerEdge-R720-9,1651662705434,time-series-BTC-01-hs-0000003268,parameters-0000003268,1,2022-05-04T10:23:28.182Z,3,1651658400000,1651661999999,38995.84,3,38240.957,38235.14,38255.74,735.382,1.92,2894,48.23,0.8,DJ05GaZ / PowerEdge-R720-9,DJ05GaZ
4345,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,c2486eda54577e9a722d84623ce3b363,Tested,theblockchainarborist / Ryzen9.1,1651925767007,time-series-BTC-01-hs-0000004345,parameters-0000004345,1,2022-05-07T12:16:07.008Z,3,1651921200000,1651924799999,36055.86,3,40251,49300.457,40961.15,773.466,1.92,3888,64.8,1.08,theblockchainarborist / Ryzen9.1,theblockchainarborist
4473,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,e5c393ac7ef2dfa2f49b296d612cc1cb,Tested,DJ05GaZ / PowerEdge-R720-4,1651960925009,time-series-BTC-01-hs-0000004473,parameters-0000004473,1,2022-05-07T22:02:05.009Z,3,1651957200000,1651960799999,35026.37,3,29815.814,28907.521,29750.025,570.987,1.92,5520,92,1.53,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
4591,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,807bda0c946b39792c1893d42e8ec2d6,Tested,Smidy13 / Raspberry-Pi-4GB,1651990780282,time-series-BTC-01-hs-0000004591,parameters-0000004591,1,2022-05-08T04:36:12.490Z,3,1651982400000,1651985999999,34400.81,3,35345.082,26974.984,34038.664,677.669,1.92,29435,490.58,8.18,Smidy13 / Raspberry-Pi-4GB,Smidy13
4673,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,639d366e664ed630da446daeb866a97c,Tested,p-pl / note2,1652004654159,time-series-BTC-01-hs-0000004673,parameters-0000004673,1,2022-05-08T10:10:54.159Z,3,1651996800000,1652000399999,34664.04,3,30768.29,31510.379,31643.102,592.26,1.92,3762,62.69,1.04,p-pl / note2,p-pl
4764,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,80d40283c30525219f490abd050cdeef,Tested,p-pl / note1,1652024740146,time-series-BTC-01-hs-0000004764,parameters-0000004764,1,2022-05-08T15:45:40.147Z,3,1652018400000,1652021999999,34450.84,3,35694.98,34736.207,35323.277,687.062,1.92,4539,75.66,1.26,p-pl / note1,p-pl
5301,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,ON,dfb43895c675e1c22f738f4a385c7d78,Tested,DJ05GaZ / PowerEdge-R720-3,1652141514583,time-series-BTC-01-hs-0000005301,parameters-0000005301,1,2022-05-10T00:11:54.583Z,3,1652133600000,1652137199999,31087.89,3,27845.594,27099.258,27387.389,534.819,1.92,8349,139.16,2.32,DJ05GaZ / PowerEdge-R720-3,DJ05GaZ
5425,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,ON,ON,ON,bd59467e7e873e1b5d74d7ea071dfb29,Tested,DJ05GaZ / Elite-Desk-1,1652167773608,time-series-BTC-01-hs-0000005425,parameters-0000005425,1,2022-05-10T07:29:33.609Z,3,1652162400000,1652165999999,32080.02,3,31764.637,30800.629,31040.977,610.921,1.92,5335,88.92,1.48,DJ05GaZ / Elite-Desk-1,DJ05GaZ
5426,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,5d65dd824f645cd0ffd082877a0f8df2,Tested,DJ05GaZ / PowerEdge-R720-1,1652167963941,time-series-BTC-01-hs-0000005426,parameters-0000005426,1,2022-05-10T07:32:43.942Z,3,1652162400000,1652165999999,32080.02,3,31546.867,30325.926,31139.666,605.777,1.92,8333,138.88,2.31,DJ05GaZ / PowerEdge-R720-1,DJ05GaZ
5503,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,38abe384313e7aaff7220b710bb58bd8,Tested,DJ05GaZ / PowerEdge-R720-2,1652181351094,time-series-BTC-01-hs-0000005503,parameters-0000005503,1,2022-05-10T11:15:51.095Z,3,1652176800000,1652180399999,31305.27,3,29614.295,28130.11,28915.975,567.357,1.92,8298,138.3,2.3,DJ05GaZ / PowerEdge-R720-2,DJ05GaZ
5543,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,ON,cd713ec958b891439036374eeb7ad00d,Tested,prepheadrus / prepheadrus,1652189448646,time-series-BTC-01-hs-0000005543,parameters-0000005543,1,2022-05-10T13:30:48.646Z,3,1652184000000,1652187599999,32158.11,3,31638.54,30751.896,31208.68,608.371,1.92,6092,101.53,1.69,prepheadrus / prepheadrus,prepheadrus
5624,BTC,01-hs,35,1,BTC,1,01-hs,11,15,1,3,80,11,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,004be5905456d3bdeb0a9591893ea813,Tested,quantum8 / quantum8,1652201364923,time-series-BTC-01-hs-0000005624,parameters-0000005624,1,2022-05-10T16:49:24.923Z,3,1652194800000,1652198399999,31320,3,30357.77,27893.984,28620.9,582.412,1.92,1656,27.6,0.46,quantum8 / quantum8,quantum8
5680,BTC,01-hs,35,1,BTC,1,01-hs,9,15,1,3,80,9,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0391c0fba67ff36358ee58dbd608d05e,Tested,prepheadrus / prepheadrus,1652204065305,time-series-BTC-01-hs-0000005680,parameters-0000005680,1,2022-05-10T17:34:25.306Z,3,1652198400000,1652201999999,31217.91,3,29889.436,28804.438,29228.434,574.366,1.92,1412,23.53,0.39,prepheadrus / prepheadrus,prepheadrus
5759,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,ba291ec0fb5ffc567e89cbf4bb1d687b,Tested,tigers40 / tigers40,1652208009329,time-series-BTC-01-hs-0000005759,parameters-0000005759,1,2022-05-10T18:40:09.329Z,3,1652198400000,1652201999999,31217.91,3,31307.746,29187.943,30859.682,601.622,1.92,1247,20.78,0.35,tigers40 / tigers40,tigers40
5937,BTC,01-hs,35,1,BTC,1,01-hs,12,15,1,3,80,12,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,ON,ON,ON,3dce200dcb3049a87b8c2c56c655d2ea,Tested,DJ05GaZ / PowerEdge-R720-9,1652216305439,time-series-BTC-01-hs-0000005937,parameters-0000005937,1,2022-05-10T20:58:25.440Z,3,1652209200000,1652212799999,31330.03,3,29324.953,28835.064,29163.117,562.696,1.92,1892,31.53,0.53,DJ05GaZ / PowerEdge-R720-9,DJ05GaZ
6038,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,654eda6bd195404c21a2cc6f85754d1f,Tested,DJ05GaZ / PowerEdge-R720-6,1652221043172,time-series-BTC-01-hs-0000006038,parameters-0000006038,1,2022-05-10T22:17:23.173Z,3,1652216400000,1652219999999,30239.04,3,28563.445,27541.225,27784.262,547.332,1.92,1892,31.54,0.53,DJ05GaZ / PowerEdge-R720-6,DJ05GaZ
6040,BTC,01-hs,35,1,BTC,1,01-hs,9,15,1,3,80,9,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,586811a6908aec842e7d3cb807822146,Tested,DJ05GaZ / PowerEdge-R720-3,1652221193940,time-series-BTC-01-hs-0000006040,parameters-0000006040,1,2022-05-10T22:19:53.940Z,3,1652216400000,1652219999999,30239.04,3,28536.293,27072.732,27717.2,548.691,1.92,1884,31.4,0.52,DJ05GaZ / PowerEdge-R720-3,DJ05GaZ
6096,BTC,01-hs,35,1,BTC,1,01-hs,6,15,1,3,80,6,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,3a215866927e69897c21feea87c58271,Tested,theblockchainarborist / Ryzen9.1,1652224090172,time-series-BTC-01-hs-0000006096,parameters-0000006096,1,2022-05-10T23:08:10.173Z,3,1652220000000,1652223599999,30785.18,3,31479.758,31064.793,31414.303,605.219,1.92,1025,17.09,0.28,theblockchainarborist / Ryzen9.1,theblockchainarborist
6136,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,a9adaab0f1df67b162dce3d11c34bca0,Tested,DJ05GaZ / PowerEdge-R720-5,1652225702448,time-series-BTC-01-hs-0000006136,parameters-0000006136,1,2022-05-10T23:35:02.448Z,3,1652220000000,1652223599999,30785.18,3,29555.582,28143.963,28868.738,567.49,1.92,1952,32.53,0.54,DJ05GaZ / PowerEdge-R720-5,DJ05GaZ
6159,BTC,01-hs,35,1,BTC,1,01-hs,9,15,1,3,80,9,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,8df694eb1aa1870d5429c954592a2e45,Tested,prepheadrus / cloud2,1652226965853,time-series-BTC-01-hs-0000006159,parameters-0000006159,1,2022-05-10T23:56:05.854Z,3,1652220000000,1652223599999,30785.18,3,27662.896,27284.799,27805.027,531.335,1.92,1291,21.52,0.36,prepheadrus / cloud2,prepheadrus
6177,BTC,01-hs,35,1,BTC,1,01-hs,12,15,1,3,80,12,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,ON,ON,ON,c0984ea99f074c36d864402272cb71f2,Tested,prepheadrus / cloud2,1652228286661,time-series-BTC-01-hs-0000006177,parameters-0000006177,1,2022-05-11T00:18:06.662Z,3,1652220000000,1652223599999,30785.18,3,28458.824,27753.674,27861.207,547.797,1.92,1291,21.52,0.36,prepheadrus / cloud2,prepheadrus
6336,BTC,01-hs,35,1,BTC,1,01-hs,7,15,1,3,80,7,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,bb9ca80c9d5dd3ac259eeed83ed168ce,Tested,p-pl / note1,1652237605513,time-series-BTC-01-hs-0000006336,parameters-0000006336,1,2022-05-11T02:53:25.514Z,3,1652227200000,1652230799999,31043.78,3,30807.686,30022.31,30381.914,592.469,1.92,1050,17.5,0.29,p-pl / note1,p-pl
6451,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,ON,0fae1c9b624bc0bfd8a567254cb2e93f,Tested,DJ05GaZ / PowerEdge-R720-5,1652244153370,time-series-BTC-01-hs-0000006451,parameters-0000006451,1,2022-05-11T04:42:33.370Z,3,1652234400000,1652237999999,31479.82,3,30875.805,30056.838,30337.137,591.64,1.92,1909,31.81,0.53,DJ05GaZ / PowerEdge-R720-5,DJ05GaZ
6829,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,d1a73fe24b40533817c54478d9ad1eb0,Tested,theblockchainarborist / Ryzen9.2,1652274811629,time-series-BTC-01-hs-0000006829,parameters-0000006829,1,2022-05-11T13:13:31.629Z,3,1652270400000,1652273999999,29329.3,3,27910.832,26694.168,27393.533,535.279,1.92,2439,40.66,0.68,theblockchainarborist / Ryzen9.2,theblockchainarborist
7079,BTC,01-hs,35,1,BTC,1,01-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,ON,e89160b776cbe3a35b1e5c905088ccb9,Tested,prepheadrus / cloud1,1652303226768,time-series-BTC-01-hs-0000007079,parameters-0000007079,1,2022-05-11T21:07:06.769Z,3,1652299200000,1652302799999,28486.14,3,29491.104,29714.203,29271.98,566.527,1.92,3752,62.53,1.04,prepheadrus / cloud1,prepheadrus
7403,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,729cfc8fd2a2fec309afa042afc8c117,Tested,theblockchainarborist / Ryzen9.5,1652347222944,time-series-BTC-01-hs-0000007403,parameters-0000007403,1,2022-05-12T09:20:22.944Z,3,1652342400000,1652345999999,28112.8,3,27301.809,25361.545,27283.922,523.631,1.92,2367,39.45,0.66,theblockchainarborist / Ryzen9.5,theblockchainarborist
7466,BTC,01-hs,35,1,BTC,1,01-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,7ef7b7e08504fdba743ede5a3aaa9b75,Tested,prepheadrus / WorkDT,1652355179828,time-series-BTC-01-hs-0000007466,parameters-0000007466,1,2022-05-12T11:32:59.829Z,3,1652349600000,1652353199999,28622.32,3,27758.611,26931.018,27299.725,533.183,1.92,3033,50.55,0.84,prepheadrus / WorkDT,prepheadrus
893,BTC,06-hs,35,1,BTC,1,06-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,df2b7ef2c1998f8a1bd32c6b204ecbe8,Tested,DJ05GaZ / PowerEdge-R720-8,1651330207341,time-series-BTC-06-hs-0000000893,parameters-0000000893,1,2022-04-30T14:50:07.342Z,3,1651298400000,1651319999999,38580.01,3,38597.45,37799.59,38581.844,744.279,1.93,1334,22.24,0.37,DJ05GaZ / PowerEdge-R720-8,DJ05GaZ
1586,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,3a65c96d0f4b9fb3c5845d9091983520,Tested,NAmorim / TestLaptop,1651469131200,time-series-BTC-01-hs-0000001586,parameters-0000001586,1,2022-05-02T05:25:31.200Z,3,1651464000000,1651467599999,38975.11,3,34814.996,34477.844,34484.363,672.4,1.93,1062,17.7,0.29,NAmorim / TestLaptop,NAmorim
2086,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,458fb1858199f8ff3c8d351766779db0,Tested,caoHenriques / caoH_3,1651520667117,time-series-BTC-01-hs-0000002086,parameters-0000002086,1,2022-05-02T18:24:03.739Z,3,1651514400000,1651517999999,38209.49,3,34300.477,33939.01,34206.27,663.508,1.93,1202,20.04,0.33,caoHenriques / caoH_3,caoHenriques
2415,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,a1430e09e6ab454b0b41f116d8741b5d,Tested,theblockchainarborist / theblockchainarborist,1651548764080,time-series-BTC-01-hs-0000002415,parameters-0000002415,1,2022-05-03T03:32:44.080Z,3,1651543200000,1651546799999,38404.99,3,38248.074,37994.867,38307.02,737.965,1.93,969,16.15,0.27,theblockchainarborist / theblockchainarborist,theblockchainarborist
3584,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,752f3825e224fa4d29a6ac928eb010c3,Tested,p-pl / note2,1651711954935,time-series-BTC-01-hs-0000003584,parameters-0000003584,1,2022-05-05T00:52:34.935Z,3,1651701600000,1651705199999,39681.81,3,39696.727,39025.426,39453.895,764.929,1.93,5974,99.57,1.66,p-pl / note2,p-pl
4252,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,095904ef4f3bc9d556e091969ab972be,Tested,theblockchainarborist / M93P-4,1651909315481,time-series-BTC-01-hs-0000004252,parameters-0000004252,1,2022-05-07T07:41:55.482Z,3,1651903200000,1651906799999,35806.27,3,31253.988,29953.65,30803.365,603.331,1.93,6440,107.33,1.79,theblockchainarborist / M93P-4,theblockchainarborist
4717,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,d707825658200cccc4a710824895e6f7,Tested,NicN11 / test-laptop-deb-legi-01,1652015383527,time-series-BTC-01-hs-0000004717,parameters-0000004717,1,2022-05-08T13:09:43.527Z,3,1652011200000,1652014799999,34627.6,3,30533.129,25823.707,28098.941,590.794,1.93,4826,80.44,1.34,NicN11 / test-laptop-deb-legi-01,NicN11
5117,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,4f0d2ca3652a657206d7508075366221,Tested,DJ05GaZ / PowerEdge-R720-4,1652099661218,time-series-BTC-01-hs-0000005117,parameters-0000005117,1,2022-05-09T12:34:21.219Z,3,1652094000000,1652097599999,33122.31,3,37300.37,39212.336,36544.81,721.52,1.93,8580,143,2.38,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
5144,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,456003b294017b1073fa499e95b3f5c8,Tested,DJ05GaZ / Elite-Desk-3,1652106559600,time-series-BTC-01-hs-0000005144,parameters-0000005144,1,2022-05-09T14:29:19.601Z,3,1652101200000,1652104799999,33036.38,3,40301.49,34771.426,38113.61,777.686,1.93,5255,87.58,1.46,DJ05GaZ / Elite-Desk-3,DJ05GaZ
5193,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,c26cc7fe57399118ffe4d92e694c4240,Tested,theblockchainarborist / Ryzen9.1,1652117417376,time-series-BTC-01-hs-0000005193,parameters-0000005193,1,2022-05-09T17:30:17.377Z,3,1652112000000,1652115599999,31692.1,3,33534.625,32442.521,33178.254,645.985,1.93,4807,80.12,1.34,theblockchainarborist / Ryzen9.1,theblockchainarborist
