id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,assignedTimestamp,when,testedByProfile
2191,BTC,04-hs,31,1,BTC,1,04-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,6d2e9c8388fed9ddaf5604b42d79c15e,Tested,time-series-BTC-04-hs-0000002191,parameters-0000002191,1,2022-04-20T20:10:06.068Z,3,1.65047E+12,1.65048E+12,41193.89,3,40.759.348,39995.37,40488.34,889.319,Feb 18,160,Feb 67,0.04,1650485568286,00:04:54 HH:MM:SS ago,p-pl
2290,BTC,04-hs,31,1,BTC,1,04-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,8cdcb820397f07be07ed029190c3b875,Tested,time-series-BTC-04-hs-0000002290,parameters-0000002290,1,2022-04-20T21:09:50.661Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.423.527,40.070.125,40031.17,902.66,Feb 18,38,0.64,0.01,1650489030841,00:01:38 HH:MM:SS ago,p-pl
2523,BTC,06-hs,31,1,BTC,1,06-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ff5c4c7e83ca852ffcb8b221e869a905,Tested,time-series-BTC-06-hs-0000002523,parameters-0000002523,1,2022-04-21T00:07:08.149Z,3,1.65048E+12,1.6505E+12,41358.19,3,42288.62,41.351.504,41851.15,922.119,Feb 18,72,Jan 21,0.02,1650499707901,00:02:36 HH:MM:SS ago,p-pl
2535,BTC,06-hs,31,1,BTC,1,06-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,7e625de0bf5982f86b0557ed764b0dd8,Tested,time-series-BTC-06-hs-0000002535,parameters-0000002535,1,2022-04-21T00:11:31.022Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.290.652,41399.34,41.793.844,923.985,Feb 18,73,Jan 22,0.02,1650499965566,00:02:46 HH:MM:SS ago,p-pl
2571,BTC,06-hs,31,1,BTC,1,06-hs,10,5,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,9667e54991fd71090ceb348f6be82feb,Tested,time-series-BTC-06-hs-0000002571,parameters-0000002571,1,2022-04-21T00:24:23.761Z,3,1.65048E+12,1.6505E+12,41358.19,3,42157.3,41.228.453,41.639.332,917.852,Feb 18,146,Feb 44,0.04,1650500811317,00:03:26 HH:MM:SS ago,p-pl
2581,BTC,06-hs,31,1,BTC,1,06-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,390d9427bea0e727520b6e20691b5365,Tested,time-series-BTC-06-hs-0000002581,parameters-0000002581,1,2022-04-21T00:29:53.201Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.243.062,41.295.527,41795.82,919.367,Feb 18,145,Feb 41,0.04,1650501145726,21:00:20 HH:MM:SS ago,p-pl
2589,BTC,06-hs,31,1,BTC,1,06-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,fa1e1f21f7a5f6a880efbc04cccdbe59,Tested,time-series-BTC-06-hs-0000002589,parameters-0000002589,1,2022-04-21T00:35:25.915Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.137.188,41303.25,41738.81,916.611,Feb 18,132,02. Feb,0.04,1650501508617,00:04:35 HH:MM:SS ago,p-pl
2598,BTC,06-hs,31,1,BTC,1,06-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,e2f8a772c55f50ee08478318db3f158c,Tested,time-series-BTC-06-hs-0000002598,parameters-0000002598,1,2022-04-21T00:41:51.763Z,3,1.65048E+12,1.6505E+12,41358.19,3,42398.51,41572.16,42087.47,922.573,Feb 18,143,Feb 38,0.04,1650501857082,00:04:55 HH:MM:SS ago,p-pl
2610,BTC,06-hs,31,1,BTC,1,06-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,59ea041816d29be77fffab305edb0c11,Tested,time-series-BTC-06-hs-0000002610,parameters-0000002610,1,2022-04-21T00:47:06.152Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.379.938,41.478.516,42012.86,924.296,Feb 18,145,Feb 41,0.04,1650502172207,00:10:33 HH:MM:SS ago,p-pl
2793,BTC,06-hs,31,1,BTC,1,06-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,813f559c79d6101d57df9d6894fcbf30,Tested,time-series-BTC-06-hs-0000002793,parameters-0000002793,1,2022-04-21T02:00:55.269Z,3,1.65048E+12,1.6505E+12,41358.19,3,42058.72,41.351.656,41.674.426,916.243,Feb 18,229,MŠr 82,0.06,1650506685860,00:05:01 HH:MM:SS ago,p-pl
2887,BTC,06-hs,31,1,BTC,1,06-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,7626114b16f73a751c2ca9fe6e64fbd9,Tested,time-series-BTC-06-hs-0000002887,parameters-0000002887,1,2022-04-21T02:38:29.648Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.360.594,41378.53,41971.5,924.116,Feb 18,208,MŠr 46,0.06,1650508919298,00:08:23 HH:MM:SS ago,p-pl
2930,BTC,06-hs,31,1,BTC,1,06-hs,10,15,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,af5b3a7b2b17320bffb980e7cddc7656,Tested,time-series-BTC-06-hs-0000002930,parameters-0000002930,1,2022-04-21T03:07:08.808Z,3,1.65048E+12,1.6505E+12,41358.19,3,42111.88,41.310.457,41.674.492,918.332,Feb 18,300,5,0.08,1650510730704,00:24:17 HH:MM:SS ago,p-pl
3066,BTC,08-hs,31,1,BTC,1,08-hs,9,5,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,9ead24724fe1634e5fb310f26552a0e9,Tested,time-series-BTC-08-hs-0000003066,parameters-0000003066,1,2022-04-21T04:38:27.698Z,3,1.65047E+12,1.6505E+12,41358.19,3,41.675.637,40327.93,41.035.066,908.652,Feb 18,53,0.88,0.01,1650515961755,00:05:40 HH:MM:SS ago,p-pl
3161,BTC,08-hs,31,1,BTC,1,08-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,4bfdacd8d89ef1ac2120c66a61c07c57,Tested,time-series-BTC-08-hs-0000003161,parameters-0000003161,1,2022-04-21T05:20:43.895Z,3,1.65047E+12,1.6505E+12,41358.19,3,42004.3,40.974.914,41518.47,916.23,Feb 18,108,01. Aug,0.03,1650518553366,00:09:01 HH:MM:SS ago,p-pl
3312,BTC,08-hs,31,1,BTC,1,08-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1c5b4db5c3440a4319265e7e7424acc9,Tested,time-series-BTC-08-hs-0000003312,parameters-0000003312,1,2022-04-21T06:22:14.540Z,3,1.65047E+12,1.6505E+12,41358.19,3,41.608.332,40.540.973,40906.35,906.591,Feb 18,207,MŠr 46,0.06,1650522344067,00:12:24 HH:MM:SS ago,p-pl
3424,BTC,08-hs,31,1,BTC,1,08-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,e5f2fe91f11ea050dc5e8eb84a6430db,Tested,time-series-BTC-08-hs-0000003424,parameters-0000003424,1,2022-04-21T07:12:53.880Z,3,1.65047E+12,1.6505E+12,41358.19,3,42323.44,41186.98,41659.76,921.048,Feb 18,113,Jan 88,0.03,1650525288415,00:04:42 HH:MM:SS ago,p-pl
3428,BTC,08-hs,31,1,BTC,1,08-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,b0df4ae639182cfb79d28b35b016494c,Tested,time-series-BTC-08-hs-0000003428,parameters-0000003428,1,2022-04-21T07:15:03.034Z,3,1.65047E+12,1.6505E+12,41358.19,3,42.016.375,40.765.266,41.217.492,915.028,Feb 18,266,Apr 43,0.07,1650525570748,00:00:17 HH:MM:SS ago,Luis-Fernando-Molina
312,BTC,01-hs,31,1,BTC,1,01-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,c055249a2a8697582f37e12a5c625956,Tested,time-series-BTC-01-hs-0000000312,parameters-0000000312,1,2022-04-18T23:15:11.259Z,3,1.65032E+12,1.65032E+12,40923.74,3,41.940.793,41627.44,41.950.055,916.892,Feb 19,174,02. Sep,0.05,1650323890988,00:01:13 HH:MM:SS ago,caoHenriques
595,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,f22fe690e43df941b60df6e6ae6d529e,Tested,time-series-BTC-01-hs-0000000595,parameters-0000000595,1,2022-04-19T09:49:11.665Z,3,1.65036E+12,1.65036E+12,40725.91,3,41994.81,41407.17,41858.03,921.533,Feb 19,1278,21.29,0.35,1650363036457,00:41:29 HH:MM:SS ago,p-pl
1083,BTC,02-hs,31,1,BTC,1,02-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,9a7610cf6b309e93b3dcdfdf82414673,Tested,time-series-BTC-02-hs-0000001083,parameters-0000001083,1,2022-04-19T22:31:51.266Z,3,1.6504E+12,1.65041E+12,41313.07,3,40.747.043,40.029.438,40327.7,892.828,Feb 19,676,Nov 27,0.19,1650408196420,00:18:23 HH:MM:SS ago,caoHenriques
1257,BTC,02-hs,31,1,BTC,1,02-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,293ae2791623c7da9ef28a90c32414ae,Tested,time-series-BTC-02-hs-0000001257,parameters-0000001257,1,2022-04-20T02:26:15.839Z,3,1.65041E+12,1.65042E+12,41351.39,3,40.682.074,40.245.094,40276.51,890.95,Feb 19,439,Jul 32,0.12,1650422018884,00:43:50 HH:MM:SS ago,p-pl
1284,BTC,02-hs,31,1,BTC,1,02-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,2e2daf5aeb373019e454cd59fd7d5475,Tested,time-series-BTC-02-hs-0000001284,parameters-0000001284,1,2022-04-20T03:04:10.906Z,3,1.65041E+12,1.65042E+12,41351.39,3,40.657.594,40169.65,40.360.605,891.46,Feb 19,381,Jun 35,0.11,1650424287236,00:14:34 HH:MM:SS ago,p-pl
1504,BTC,03-hs,31,1,BTC,1,03-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,7acf1ccb26141ee255fda56a98e40f66,Tested,time-series-BTC-03-hs-0000001504,parameters-0000001504,1,2022-04-20T14:10:36.431Z,3,1.65045E+12,1.65046E+12,42090,3,41552.22,40914,41216.44,910.746,Feb 19,271,Apr 52,0.08,1650464110313,00:07:29 HH:MM:SS ago,p-pl
1641,BTC,03-hs,31,1,BTC,1,03-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,e09112cfc310093fb630cb6d81f09cf7,Tested,time-series-BTC-03-hs-0000001641,parameters-0000001641,1,2022-04-20T15:14:33.765Z,3,1.65046E+12,1.65047E+12,41549.13,3,42.255.637,41977.08,42.531.086,927.008,Feb 19,215,MŠr 59,0.06,1650467893696,00:07:41 HH:MM:SS ago,p-pl
1783,BTC,03-hs,31,1,BTC,1,03-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,2511d91f16ea460967180896fe281f73,Tested,time-series-BTC-03-hs-0000001783,parameters-0000001783,1,2022-04-20T16:41:25.215Z,3,1.65046E+12,1.65047E+12,41549.13,3,42.674.324,40.332.203,40.787.227,935.194,Feb 19,59,0.98,0.02,1650472946000,00:01:47 HH:MM:SS ago,p-pl
2101,BTC,04-hs,31,1,BTC,1,04-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,f994c470d75846198a75caf0208f4a3b,Tested,time-series-BTC-04-hs-0000002101,parameters-0000002101,1,2022-04-20T19:43:47.923Z,3,1.65046E+12,1.65047E+12,41261.73,3,41.051.004,40.344.203,41.366.836,900.056,Feb 19,35,0.59,0.01,1650483865144,00:00:45 HH:MM:SS ago,p-pl
2522,BTC,06-hs,31,1,BTC,1,06-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,70747bb8245d1684051779ba8f111072,Tested,time-series-BTC-06-hs-0000002522,parameters-0000002522,1,2022-04-21T00:06:56.451Z,3,1.65048E+12,1.6505E+12,41358.19,3,42166.42,41.247.527,41691.9,925.501,Feb 19,70,Jan 17,0.02,1650499698869,00:01:36 HH:MM:SS ago,p-pl
2601,BTC,06-hs,31,1,BTC,1,06-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,8c957a3b672fa2924f3ed23bf12292cf,Tested,time-series-BTC-06-hs-0000002601,parameters-0000002601,1,2022-04-21T00:43:15.976Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.224.727,41410.67,41.770.254,923.73,Feb 19,270,Apr 51,0.08,1650502069111,00:01:23 HH:MM:SS ago,end-debug
2628,BTC,06-hs,31,1,BTC,1,06-hs,6,5,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,7c4410230a53e280692215d60c50a2b3,Tested,time-series-BTC-06-hs-0000002628,parameters-0000002628,1,2022-04-21T00:54:56.377Z,3,1.65048E+12,1.6505E+12,41358.19,3,42436.51,41.445.465,42.002.945,931.414,Feb 19,140,Feb 33,0.04,1650502638272,00:01:49 HH:MM:SS ago,p-pl
2700,BTC,06-hs,31,1,BTC,1,06-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,f03b968ce29350bf7fb3359b9c84467a,Tested,time-series-BTC-06-hs-0000002700,parameters-0000002700,1,2022-04-21T01:05:41.731Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.248.797,41.419.375,41740.76,923.946,Feb 19,112,Jan 87,0.03,1650503255965,00:03:57 HH:MM:SS ago,p-pl
2731,BTC,06-hs,31,1,BTC,1,06-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,c1909b802f3b1890a5a6b66a16ff8833,Tested,time-series-BTC-06-hs-0000002731,parameters-0000002731,1,2022-04-21T01:17:02.038Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.267.168,41.470.043,41894.33,925.5,Feb 19,244,04. Jul,0.07,1650504068288,00:00:56 HH:MM:SS ago,Luis-Fernando-Molina
2734,BTC,06-hs,31,1,BTC,1,06-hs,6,10,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0b4c3ba521b8687f5ba45142e3070c54,Tested,time-series-BTC-06-hs-0000002734,parameters-0000002734,1,2022-04-21T01:18:47.211Z,3,1.65048E+12,1.6505E+12,41358.19,3,42318.43,41.336.324,41.761.484,928.724,Feb 19,196,MŠr 26,0.05,1650504124960,00:01:30 HH:MM:SS ago,end-debug
2742,BTC,06-hs,31,1,BTC,1,06-hs,6,10,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,7c403e3307297674991b1fca872134d8,Tested,time-series-BTC-06-hs-0000002742,parameters-0000002742,1,2022-04-21T01:21:18.902Z,3,1.65048E+12,1.6505E+12,41358.19,3,42088.87,41.258.086,41.793.414,921.779,Feb 19,269,Apr 48,0.07,1650504349695,00:00:00 HH:MM:SS ago,Luis-Fernando-Molina
2776,BTC,06-hs,31,1,BTC,1,06-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,8b9356f029c58e8f94e052bfe6aaa3c0,Tested,time-series-BTC-06-hs-0000002776,parameters-0000002776,1,2022-04-21T01:44:26.754Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.307.715,41.445.188,41.909.777,926.832,Feb 19,269,Apr 48,0.07,1650505737375,00:03:56 HH:MM:SS ago,p-pl
3077,BTC,08-hs,31,1,BTC,1,08-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,2dd0c525f7428556e9a8e1eea6a684f2,Tested,time-series-BTC-08-hs-0000003077,parameters-0000003077,1,2022-04-21T04:41:45.107Z,3,1.65047E+12,1.6505E+12,41358.19,3,41425.91,40.413.453,40983.67,905.687,Feb 19,55,0.92,0.02,1650516162513,00:02:53 HH:MM:SS ago,p-pl
3085,BTC,08-hs,31,1,BTC,1,08-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,73b3e8939549050002c8eb5ec078de8a,Tested,time-series-BTC-08-hs-0000003085,parameters-0000003085,1,2022-04-21T04:44:52.972Z,3,1.65047E+12,1.6505E+12,41358.19,3,42.026.363,40.758.355,41.404.676,921.384,Feb 19,87,Jan 45,0.02,1650516381868,00:04:41 HH:MM:SS ago,p-pl
3109,BTC,08-hs,31,1,BTC,1,08-hs,11,5,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,640e337acfbd26e76cf384860c72bc16,Tested,time-series-BTC-08-hs-0000003109,parameters-0000003109,1,2022-04-21T04:52:04.162Z,3,1.65047E+12,1.6505E+12,41358.19,3,41.793.086,40.577.547,41237.78,913.818,Feb 19,107,Jan 79,0.03,1650516833533,00:03:03 HH:MM:SS ago,p-pl
3272,BTC,08-hs,31,1,BTC,1,08-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,54f87f4f57809e0056f75ef75e1317a0,Tested,time-series-BTC-08-hs-0000003272,parameters-0000003272,1,2022-04-21T05:54:57.288Z,3,1.65047E+12,1.6505E+12,41358.19,3,41770.72,40831.76,41.467.953,913.177,Feb 19,88,Jan 47,0.02,1650520586970,00:06:35 HH:MM:SS ago,p-pl
3283,BTC,08-hs,31,1,BTC,1,08-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,5fe166a79dd3e0dd06c11274c07a8a9e,Tested,time-series-BTC-08-hs-0000003283,parameters-0000003283,1,2022-04-21T06:01:11.604Z,3,1.65047E+12,1.6505E+12,41358.19,3,41198.48,40.387.254,40.913.777,901.827,Feb 19,83,Jan 38,0.02,1650520956063,00:02:16 HH:MM:SS ago,p-pl
3462,BTC,08-hs,31,1,BTC,1,08-hs,6,15,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,178db5eacdd3d373cc23beaae9432d48,Tested,time-series-BTC-08-hs-0000003462,parameters-0000003462,1,2022-04-21T07:34:42.536Z,3,1.65047E+12,1.6505E+12,41358.19,3,42.101.188,40.851.516,41413.48,922.916,Feb 19,117,Jan 95,0.03,1650526600737,00:03:03 HH:MM:SS ago,p-pl
3491,BTC,08-hs,31,1,BTC,1,08-hs,8,15,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,fe03552ef404cc27c0ff89b86fed7774,Tested,time-series-BTC-08-hs-0000003491,parameters-0000003491,1,2022-04-21T08:04:17.184Z,3,1.6505E+12,1.65053E+12,41855.69,3,42.189.934,41465.61,41.736.637,922.042,Feb 19,232,MŠr 87,0.06,1650528490491,00:19:17 HH:MM:SS ago,p-pl
78,BTC,03-hs,31,1,BTC,1,03-hs,6,5,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,88ba05ba667c415ade6e7f9a825674c2,Tested,time-series-BTC-03-hs-0000000078,parameters-0000000078,1,2022-04-18T21:39:24.958Z,3,1.6503E+12,1.65032E+12,40664.26,3,40.260.895,39.420.594,39.808.992,886.99,02. Feb,331,Mai 52,0.09,1650318297680,22:22:24 HH:MM:SS ago,Luis-Fernando-Molina
932,BTC,02-hs,31,1,BTC,1,02-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,80029cd1d67988214a4f499b4f58fe78,Tested,time-series-BTC-02-hs-0000000932,parameters-0000000932,1,2022-04-19T20:44:37.420Z,3,1.65039E+12,1.6504E+12,41417.24,3,42139.11,42.269.785,42.332.355,925.854,02. Feb,196,MŠr 26,0.05,1650401276402,23:52:06 HH:MM:SS ago,p-pl
1073,BTC,02-hs,31,1,BTC,1,02-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,06c7f0e9f718761f0cd4d437a544f9da,Tested,time-series-BTC-02-hs-0000001073,parameters-0000001073,1,2022-04-19T22:16:40.854Z,3,1.6504E+12,1.65041E+12,41313.07,3,40617.25,40.071.824,40.354.816,893.633,02. Feb,627,Okt 44,0.17,1650407496625,22:21:30 HH:MM:SS ago,caoHenriques
1375,BTC,03-hs,31,1,BTC,1,03-hs,9,5,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,98337406d9ec6b16848f7df08e43912c,Tested,time-series-BTC-03-hs-0000001375,parameters-0000001375,1,2022-04-20T12:53:58.819Z,3,1.65045E+12,1.65046E+12,42090,3,41.177.934,40.525.734,40.706.727,906.389,02. Feb,175,Feb 91,0.05,1650459417093,08:09:01 HH:MM:SS ago,Smidy13
